实体名称,实体类型,制裁项目,依据法规,制裁原因,国家,来源,数据源,同步日期
Ivan Mikhailovich Musatov,个人,EU-UKR,制裁,别名: Ivan Michajlovitj MUSATOV,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=3920,eu_sanctions,2026-06-19
Вячеслав Юрьевич ЛОГИНОВ,个人,EU-UKR,制裁,别名: Vjatjeslav Jurjevitj LOGINOV,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=4068,eu_sanctions,2026-06-19
حمید واحدی,个人,EU-UKR,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32023R1765,eu_sanctions,2026-06-19
Maung Maung Kyaw,个人,EU-MMR,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32023R0886,eu_sanctions,2026-06-19
Aleksey Mikhailovich SALYAEV,个人,EU-UKR,制裁,别名: Aleksey Mikhailovich SALYAYEV,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv:OJ.L_.2020.298.01.0001.01.ENG&toc=OJ:L:2020:298:TOC,eu_sanctions,2026-06-19
NENAD STEVANDIC,个人,,制裁,,,,eu_sanctions,2026-06-19
Лейла Ринатовна ФАЗЛЕЕВА,个人,EU-UKR,制裁,别名: Лейла Ринатовна ФАЗЛЕЕВА; Lejla Rinatovna FAZLEJEVA,kg,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32023R1216,eu_sanctions,2026-06-19
LEVAN MURUSIDZE,个人,,制裁,,,,eu_sanctions,2026-06-19
Jurij Jakovlevitj TJAJKA,个人,EU-UKR,制裁,别名: Yury Yakovlevich CHAYKA; Yuri Yakovlevich CHAIKA; Jurij Jakovlevitj TJAJKA,ru,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=4921,eu_sanctions,2026-06-19
Francisco Javier DÍAZ MADRIZ,个人,EU-NIC,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32022R1935,eu_sanctions,2026-06-19
EVA GOTSIRIDZE,个人,,制裁,,,,eu_sanctions,2026-06-19
Viktor Valentinovich Seliverstov,个人,EU-UKR,制裁,别名: Viktor Valentinovitj SELIVERSTOV,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=3986,eu_sanctions,2026-06-19
Aleksey Vladimirovich SITNIKOV,个人,EU-UKR,制裁,别名: Aleksej Vladimirovitj SITNIKOV,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=3915,eu_sanctions,2026-06-19
Олег Сергеевич ОСИПОВ,个人,CZ-A1-2023COLL; EU-UKR,制裁,别名: Oleg Sergeevič OSIPOV; Олег Сергеевич ОСИПОВ; Oleg Sergejewitsch OSSIPOW,ru,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202502035,eu_sanctions,2026-06-19
Tatiana BAKALCZUK,个人,,制裁,,,,eu_sanctions,2026-06-19
Роман Викторович ТРОЦЕНКО,个人,EU-UKR,制裁,别名: Роман Викторович ТРОЦЕНКО,ru,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=OJ%3AL_202500527&qid=1742218670627,eu_sanctions,2026-06-19
Elizaveta Dmitrievna PESKOVA,个人,EU-UKR,制裁,别名: Jelizaveta Dmitrijevna PESKOVA,ru,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=4849,eu_sanctions,2026-06-19
Thomas RÖPER,个人,EU-RUSDA,制裁,别名: Томас РЁПЕР,de,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=OJ:L_202500965,eu_sanctions,2026-06-19
Bilal AL MARCHOHI,个人,,制裁,,,https://www.stradalex.com/?page=Stradalex.Controller.PublicHome&action=display&nav=monitorHome&goto=2017020508&lang=fr&redirect_counter=1,eu_sanctions,2026-06-19
Andrei Vladimirovich CHIBIS,个人,EU-UKR,制裁,别名: Andrei Vladimirovich CHIBIS; Андрей Владимирович ЧИБИС,ru,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32022R2476,eu_sanctions,2026-06-19
Oleg Chorochordin,个人,EU-UKR,制裁,别名: Олег Леонидович ХОРОХОРДИН; Oleg Chorochordin; Oleg Leonidovitj CHOROCHORDIN,ru,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=OJ%3AL_202500527&qid=1742218670627,eu_sanctions,2026-06-19
Tambo Numbi,个人,EU-COD,制裁,别名: Tambo Numbi; John Numbi Banza Ntambo; John Numbi Banza Tambo,cd,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=1119,eu_sanctions,2026-06-19
Maryia VASILEVICH,个人,,制裁,,,,eu_sanctions,2026-06-19
Olga Nikolayevna KHOKHLOVA,个人,EU-UKR,制裁,别名: Olga Nikolajevna CHOCHLOVA,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=4385,eu_sanctions,2026-06-19
Alexander Yuryevich PRONYUSHKIN,个人,EU-UKR,制裁,别名: Александр Юрьевич ПРОНЮШКИН; Aleksandr Jurjevitj PRONJUSJKIN,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=4442,eu_sanctions,2026-06-19
Павел Валентинович ШПЕРОВ,个人,EU-UKR,制裁,别名: Pavel Valentinovitj SJPEROV,ua,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.084.01.0002.01.ENG&toc=OJ%3AL%3A2022%3A084%3ATOC,eu_sanctions,2026-06-19
Наталия Владимировна КОСИХИНА,个人,EU-UKR,制裁,别名: Natalija Vladimirovna KOSICHINA,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=4377,eu_sanctions,2026-06-19
Andrei Sergeyevich IVANAYEV,个人,EU-UKR,制裁,别名: Andrei Sergeyevich IVANAYEV; Андрей Сергеевич ИВАНАЕВ; Andrej Sergejevitj IVANAJEV,kz,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=6737,eu_sanctions,2026-06-19
Римма Фёдоровна ГАЛУШИНА,个人,EU-UKR,制裁,别名: Rimma Fjodorovna GALUSJINA,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=4381,eu_sanctions,2026-06-19
Александър Жуков,个人,EU-UKR,制裁,别名: Александър Жуков; Александр Аркадьевич ЖУКОВ; Alexandr Žukov,ru,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202400849,eu_sanctions,2026-06-19
Aleksei Yurievich KRIVORUCHKO,个人,EU-CHEM; EU-UKR,制裁,"别名: KRIVORUCHKO, Alexei; Алексе́й Юрьевич КРИВОРУЧКО; Alexej Krivoručko",ru,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv:OJ.L_.2020.341.01.0001.01.ENG&toc=OJ:L:2020:341:TOC,eu_sanctions,2026-06-19
Khizri Magomedovich Abakarov,个人,EU-UKR,制裁,别名: Chizri Magomedovitj ABAKAROV,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=4000,eu_sanctions,2026-06-19
Jelena Gennadjevna ZLENKO,个人,EU-UKR,制裁,别名: Елена Геннадьевна ЗЛЕНКО,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=OJ%3AL_202500527&qid=1742218670627,eu_sanctions,2026-06-19
Наталія Марківна ВОЛКОВА,个人,EU-UKR,制裁,别名: Natalija Markivna VOLKOVA; Natalja Markovna VOLKOVA; Наталiя Маркiвна ВОЛКОВА,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025D1895,eu_sanctions,2026-06-19
Valeryi MITSKEVICH,个人,,制裁,,,,eu_sanctions,2026-06-19
Antonio José BENAVIDES TORRES,个人,EU-VEN,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2021.400.01.0001.01.ENG&toc=OJ%3AL%3A2021%3A400%3ATOC,eu_sanctions,2026-06-19
Socorro Elizabeth HERNÁNDEZ DE HERNÁNDEZ,个人,EU-VEN,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=OJ:L_202500042,eu_sanctions,2026-06-19
Sandra OBLITAS RUZZA,个人,EU-VEN,制裁,,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=1187,eu_sanctions,2026-06-19
Zhanna STATSIUKA,个人,,制裁,,,,eu_sanctions,2026-06-19
Игорь Иванович БУЗОВСКИЙ,个人,EU-BLR,制裁,别名: Igor Ivanovich BUZOVSKI; Ihar Ivanavitj BUZOUSKI; Ігар Іванавіч БУЗОЎСКІ,by,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=3277,eu_sanctions,2026-06-19
José Adelino ORNELLA FERREIRA,个人,EU-VEN,制裁,别名: José Adelino ORNELLA FERREIRA; José Adelino ORNELLAS FERREIRA,ve,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2020.381.01.0008.01.ENG&toc=OJ%3AL%3A2020%3A381%3ATOC,eu_sanctions,2026-06-19
Евгений Владимирович МАРКОВ,个人,EU-UKR,制裁,别名: Евгений Владимирович МАРКОВ; Jevgenij Vladimirovitj MARKOV,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=3924,eu_sanctions,2026-06-19
Kamran DANESHJOO,个人,EU-IRN,制裁,别名: DANESHJOU; Kamran DANESHJOU,,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202501559,eu_sanctions,2026-06-19
Liubov CHARKASHYNA,个人,,制裁,,,,eu_sanctions,2026-06-19
Rak-gyom KIM,个人,EU-PRK,制裁,别名: KIM Rak-gyom; KIM Rak Gyom,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=2494,eu_sanctions,2026-06-19
Aleksej Ivanovitj OLEKSIN,个人,EU-BLR,制裁,别名: Aляксей Іванавіч АЛЕКСІН; Alexei Ivanovich OLEKSIN; Aljaksej Ivanavitj ALEKSIN,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=3647,eu_sanctions,2026-06-19
Vladimir Stepanovich KARANIK,个人,EU-BLR,制裁,别名: Vladimir Stepanovitj KARANIK; Уладзімір Сцяпанавіч КАРАНІК; Vladimir Stepanovich KARANIK,by,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=3383,eu_sanctions,2026-06-19
Elvira Rinatovna Aitkulova,个人,EU-UKR,制裁,,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=4007,eu_sanctions,2026-06-19
Олег Владимирович ЛЕБЕДЕВ,个人,EU-UKR,制裁,别名: Олег Владимирович ЛЕБЕДЕВ,kz,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=OJ%3AL_202500527&qid=1742218670627,eu_sanctions,2026-06-19
Gholamreza SOLEIMANI,个人,EU-IRN,制裁,,ir,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=3522,eu_sanctions,2026-06-19
Andrej Ivanovič SIČEVOJ,个人,EU-UKR,制裁,别名: Andrej Ivanovitj SYTJEVOJ; Andrej Syčevoj,ru,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=4291,eu_sanctions,2026-06-19
Сергей Борисович РЫЖКОВ,个人,EU-UKR,制裁,别名: Sergey Borisovich RYZHKOV; Sergej Borisovitj RYZJKOV,ru,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32022R1906,eu_sanctions,2026-06-19
Andrej Ivanovitj KOLESNIK,个人,EU-UKR,制裁,别名: Andrej Ivanovitj KOLESNIK,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=4070,eu_sanctions,2026-06-19
Robert Ivanovitj KOTJIJEV,个人,EU-UKR,制裁,别名: Robert Ivanovitj KOTJIJEV,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.053.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A053%3ATOC,eu_sanctions,2026-06-19
Сергей Павлович ИВАНОВ,个人,EU-UKR,制裁,别名: Sergej Pavlovitj IVANOV,ru,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32022R2476,eu_sanctions,2026-06-19
Mohammad-Reza Gharaei ASHTIANI,个人,EU-IRN; UN-SC1737,制裁,别名: محمدرضا قرایی آشتیانی; Mohammad-Réza Gharaei Aštiání; محمد رضا قرایی آشتیانی,ir,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025R1982,eu_sanctions,2026-06-19
Ismail Akbar QAANI,个人,EU-IRN,制裁,别名: Ismail Akbar QAANI; اسماعیل قاآنی; Esmail QA’ANI,ir,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=7450,eu_sanctions,2026-06-19
Ramezan SHARIF,个人,EU-IRN,制裁,别名: شریف رمظان,ir,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=OJ:L_202500689,eu_sanctions,2026-06-19
NINO TSILOSANI,个人,,制裁,,,,eu_sanctions,2026-06-19
Juryj Chadzjymuratavitj KARAJEU,个人,EU-BLR,制裁,别名: Juryj Chadzjymuratavitj KARAJEU; Юрий Хаджимуратович КАРАЕВ; Yuri Khadzimuratovich KARAEV,ru,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=2666,eu_sanctions,2026-06-19
Jesús Rafael SUÁREZ CHOURIO,个人,EU-VEN,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2021.400.01.0001.01.ENG&toc=OJ%3AL%3A2021%3A400%3ATOC,eu_sanctions,2026-06-19
Hossein ALLAHKARAM,个人,EU-IRN,制裁,,ir,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32020R0510&from=EN,eu_sanctions,2026-06-19
Anastasia Olegovna UDALTSOVA,个人,EU-UKR,制裁,,ua,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=5180,eu_sanctions,2026-06-19
Генна́дий Миха́йлович СОЛОВЕ́Й,个人,,制裁,,,,eu_sanctions,2026-06-19
Mohamed Ali Abdullah Bawazir,个人,EU-TAQA-EUAQ; UN-SCISIL,制裁,"别名: Binalsheidah, Ramzi Mohamed Abdullah / Bin Al Shibh, Ramzi / Omar, Ramzi Mohamed Abdellah; Bin Al Shibh, Ramzi; Mohamed Ali Abdullah Bawazir",sd; ye,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32011R0036&from=EN,eu_sanctions,2026-06-19
Alim SELIMAU,个人,,制裁,,,,eu_sanctions,2026-06-19
Игорь Юрьевич БАБУШКИН,个人,EU-UKR,制裁,,ru,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32022R2476,eu_sanctions,2026-06-19
Iván HERNÁNDEZ DALA,个人,EU-VEN,制裁,,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=1734,eu_sanctions,2026-06-19
Elmira Hajmuržina,个人,EU-UKR,制裁,别名: Elmira Hajmuržina; Эльмира Абдулбариевна ХАЙМУРЗИНА; Elmira Chajmurzina,kz,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202302875,eu_sanctions,2026-06-19
Andrei KUNTSEVICH,个人,,制裁,,,,eu_sanctions,2026-06-19
Valeryi PALISHCHUK,个人,,制裁,,,,eu_sanctions,2026-06-19
Aliaksandr BAHDANOVICH,个人,,制裁,,,,eu_sanctions,2026-06-19
Mahfouz Ould Al-Walid,个人,EU-TAQA-EUAQ; UN-SCISIL,制裁,别名: Abu Hafs Mauretańczyk; Abu Hafs il-Mawritani; Abu Hafs the Mauritanian,mr,http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:162:0003:0006:EN:PDF,eu_sanctions,2026-06-19
Mamoun Darkazanli,个人,,制裁,别名: Мамун Дарказанли,,https://www.dans.bg/images/stories/FID/Reshenie_265_MS_23042003_Spisyk_ZMFT.pdf,eu_sanctions,2026-06-19
MANANA KOBAKHIDZE,个人,,制裁,,,,eu_sanctions,2026-06-19
Mansour Fadlallah AZZAM,个人,EU-SYR,制裁,别名: Mansur Fadl Allah Azzam,sy,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202401517,eu_sanctions,2026-06-19
Володимир Володимирович НЄМЦЕВ,个人,EU-UKR,制裁,别名: Volodymyr Volodymyrovych NEMTSEV,ua,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=1723,eu_sanctions,2026-06-19
Mohammed Masood Azhar Alvi,个人,EU-TAQA-EUAQ; UN-SCISIL,制裁,,pk,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=2873,eu_sanctions,2026-06-19
박재경,个人,UN-SC1718; EU-PRK,制裁,别名: PAK Jae Gyong; PAK Chae-Kyong; 박재경,,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202302576,eu_sanctions,2026-06-19
Юрій Михайлович ГОЦАНЮК,个人,EU-UKR,制裁,别名: Yuriy Mikhailovich GOTSANIUK; Iurii Mykhailovych HOTSANIUK,ru,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=1747,eu_sanctions,2026-06-19
Людмила Николаевна СКАКОВСКАЯ,个人,EU-UKR,制裁,别名: Ljudmila Nikolajevna SKAKOVSKAJA,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=4424,eu_sanctions,2026-06-19
Michael MAKUEI LUETH,个人,EU-SSD; UN-SC2206,制裁,,ss; sd,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=1198,eu_sanctions,2026-06-19
Mikhail MARKHEL,个人,,制裁,,,,eu_sanctions,2026-06-19
Natallia YAKUBITSKAYA,个人,,制裁,,,,eu_sanctions,2026-06-19
Mohammed AL-JLEILATI,个人,EU-SYR,制裁,别名: Muhammad AL-JLEILATI; Mohammed AL-JLEILATI; Mohamed AL-JLEILATI,sy,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202401517,eu_sanctions,2026-06-19
Mohammed Abdul-Sattar Al Sayyed,个人,EU-SYR,制裁,别名: Mohamed Abdul-Sattar Al Sayed; Mohammad Abdul-Sattar Al Sayyed; Mohammad Abd al-Sattar Al Sayed,sy,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202401517,eu_sanctions,2026-06-19
Mohammed Dib Zeitoun,个人,EU-SYR,制裁,别名: Mohammed Dib Zeitoun; Mohamed Dib Zeitun,sy,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32020R0716&from=EN,eu_sanctions,2026-06-19
Mohammad Hasan Rahmani,个人,EU-AFG; UN-SC1988,制裁,别名: Молла М. Хасан Рахмани; Gud Mullah Mohammad Hassan,af,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=3343,eu_sanctions,2026-06-19
Mustafa Mohamed Fadhil,个人,,制裁,"别名: Fadil, Mustafa Muhamad; Хуссеин; Халид",,https://www.dans.bg/images/stories/FID/Reshenie_265_MS_23042003_Spisyk_ZMFT.pdf,eu_sanctions,2026-06-19
Nejm Hamad AL AHMAD,个人,EU-SYR,制裁,别名: Nejm Hamad Al Ahmad; Najm Hamad Al-Ahmed,,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32020R0716&from=EN,eu_sanctions,2026-06-19
Rahman Salim Milad,个人,EU-LBY; UN-SC1970,制裁,别名: Rahman Salim Milad; Abdulrahman Salim Milad Kashlaf; Abdurahman Salem Ibrahim Milad,ly,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=1405,eu_sanctions,2026-06-19
Viktor Ivanovich Sobolev,个人,EU-UKR,制裁,别名: Viktor Ivanovitj SOBOLEV,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=3939,eu_sanctions,2026-06-19
Margarita Nikolayevna PAVLOVA,个人,EU-UKR,制裁,别名: Маргарита Николаевна ПАВЛОВА,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=OJ%3AL_202500527&qid=1742218670627,eu_sanctions,2026-06-19
Мухарбек Ойбертович БАРАХОЕВ,个人,EU-UKR,制裁,别名: Мухарбек Ойбертович БАРАХОЕВ,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=OJ%3AL_202500527&qid=1742218670627,eu_sanctions,2026-06-19
Galina Nikolayevna SOLODUN,个人,EU-UKR,制裁,别名: Галина Николаевна СОЛОДУН,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=OJ%3AL_202500527&qid=1742218670627,eu_sanctions,2026-06-19
Konstantin Konstantinovitj DOLGOV,个人,EU-UKR,制裁,别名: Константин Константинович ДОЛГОВ,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=OJ%3AL_202500527&qid=1742218670627,eu_sanctions,2026-06-19
Oleg Sergejevitj GAJDUKEVITJ,个人,EU-BLR,制裁,别名: Oleg Sergejevitj GAJDUKEVITJ; Oleg Sergeevich GAIDUKEVICH; Aleh Siarhejevitj HAJDUKEVITJ,by,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=3589,eu_sanctions,2026-06-19
Gennadij Jegorovitj JEMELJANOV,个人,EU-UKR,制裁,别名: Gennadij Jegorovitj JEMELJANOV,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=4359,eu_sanctions,2026-06-19
Arsen Suleymanovich FADZAYEV,个人,EU-UKR,制裁,别名: Arsen Sulejmanovitj FADZAJEV,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=4362,eu_sanctions,2026-06-19
Victor VEKSELBERG,个人,,制裁,,,,eu_sanctions,2026-06-19
Norullah Noori,个人,EU-AFG; UN-SC1988,制裁,别名: Молави Нуруллах Нури; Norullah Noori,af; qa,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R0404&from=EN,eu_sanctions,2026-06-19
Abu Mansoor Asim,个人,EU-TAQA-EUAQ; UN-SCISIL,制裁,别名: Abu Mansoor Asim,af; pk,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=3097,eu_sanctions,2026-06-19
Oleg Anatoljevitj MATVEJTJEV,个人,EU-UKR,制裁,别名: Oleg Anatoljevitj MATVEJTJEV,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=4206,eu_sanctions,2026-06-19
Jong-gak KIM,个人,EU-PRK,制裁,别名: KIM Jong Gak,kp,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=2493,eu_sanctions,2026-06-19
RI YONG MU,个人,UN-SC1718; EU-PRK,制裁,别名: Yong-mu Ri; Ri Yong-Mu,kp,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202302576,eu_sanctions,2026-06-19
Siarhei RUTENKA,个人,,制裁,,,,eu_sanctions,2026-06-19
Othman bin Ahmed bin Othman Alghamdi,个人,EU-TAQA-EUAQ; UN-SCISIL,制裁,别名: Othman bin Ahmed bin Othman Alghamdi; Othman Ahmed Othman al-Omirah; Uthman al-Ghamdi,sa; ye,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=2750,eu_sanctions,2026-06-19
Sergej Vasiljevitj GORNJAKOV,个人,EU-UKR,制裁,别名: Sergej Vasiljevitj GORNJAKOV,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=4402,eu_sanctions,2026-06-19
Aleksandr Petrovitj KALASJNIKOV,个人,EU-HR,制裁,别名: Aleksandr Petrovitj KALASJNIKOV; Alexandr Petrovič KALAŠNIKOv; Alexander Petrovitj KALASJNIKOV,ru,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202402999,eu_sanctions,2026-06-19
Сергей Александрович МАРТЫНОВ,个人,EU-UKR,制裁,别名: Sergej Aleksandrovitj MARTYNOV,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=4414,eu_sanctions,2026-06-19
Vladimir Viktorovič CHROMOV,个人,EU-UKR,制裁,别名: Vladimir Viktorovič CHROMOV; Владимир Викторович ХРОМОВ; Vladimir Viktorovitj CHROMOV,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=6732,eu_sanctions,2026-06-19
